TIMESTAMP,IRT5012B2xx24,TDR5012B20624,TDR5012B21824,TDR5012B23024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-04 06:00:00,13.288485,26.583335,23.233335,18.733335,14.125333333333334,96.32833333333332,1.8968833333333333,287.92833333333334,917.9630716666668,2.6843166666666667,0.0,14.267666666666663,13.971166666666669,96.46666666666668,96.16,,0.0,,,
2024-07-04 07:00:00,14.001485,26.6,23.3,18.725,14.7785,93.28166666666668,1.6216833333333334,291.3316666666667,918.652825,72.3225,0.0,14.924333333333331,14.622333333333334,93.445,93.09333333333332,,0.0,,,
2024-07-04 08:00:00,15.32448,26.6,23.36667,18.73333,16.408,83.30516666666668,2.3693166666666667,314.5516666666666,918.84174,296.3568333333333,0.0,16.562333333333335,16.247333333333334,83.85133333333333,82.759,,0.0,,,
2024-07-04 09:00:00,18.283075,26.6,23.391665,18.758335,18.204166666666666,66.98716666666667,3.2196,332.21500000000003,919.216975,493.6633333333333,0.0,18.349833333333333,18.04883333333333,67.96133333333333,65.95266666666666,,0.0,,,
2024-07-04 10:00:00,20.363245,26.6,23.4,18.73333,19.82733333333333,55.85566666666667,3.55825,329.6500833333333,919.186555,659.1883333333334,0.0,19.975,19.663,57.12983333333333,54.655,,0.0,,,
2024-07-04 11:00:00,22.13798,26.6,23.4,18.725,21.67533333333333,49.901,3.692266666666667,323.89166666666665,919.0890683333332,792.425,0.0,21.817166666666665,21.52983333333333,51.2875,48.55466666666667,,0.0,,,
2024-07-04 12:00:00,23.32752,26.55,23.4,18.708335,22.686666666666667,46.92433333333334,4.352916666666667,327.75166666666667,918.9728433333332,883.5,0.0,22.838833333333334,22.521833333333333,48.48583333333333,45.5665,,0.0,,,
2024-07-04 13:00:00,24.105265,26.58333,23.4,18.7,23.301,46.28666666666666,4.194766666666667,332.15541666666667,918.7918633333334,924.2833333333332,0.0,23.45266666666667,23.132,47.66716666666667,44.87966666666667,,0.0,,,
2024-07-04 14:00:00,24.858175,26.5,23.383335,18.691665,24.182166666666667,42.14183333333334,3.9419,326.835,918.50682,904.205,0.0,24.336666666666662,24.013166666666667,43.69766666666667,40.839000000000006,,0.0,,,
2024-07-04 15:00:00,24.8956,26.48333,23.36667,18.691665,25.021666666666665,38.03983333333333,4.1524,322.82,918.2359383333334,846.4916666666667,0.0,25.166166666666665,24.86116666666667,39.2905,36.841166666666666,,0.0,,,
2024-07-04 16:00:00,24.72558,26.40833,23.34167,18.61667,25.03333333333333,39.626,3.4398,323.7633333333333,917.95291,696.515,0.0,25.182,24.866333333333333,40.882666666666665,38.455333333333336,,0.0,,,
2024-07-04 17:00:00,24.890915,26.4,23.325,18.65,25.129,37.30116666666667,3.6836166666666665,317.7976,917.538345,593.6983333333334,0.0,25.27766666666667,24.969833333333334,38.58283333333333,36.1605,,0.0,,,
2024-07-04 18:00:00,24.14301,26.308335,23.3,18.625,24.8195,36.972166666666666,3.7807666666666666,313.68958333333336,917.3253233333332,418.81666666666666,0.0,24.9575,24.677666666666667,37.95333333333333,36.01199999999999,,0.0,,,
2024-07-04 19:00:00,23.05377,26.3,23.3,18.6,23.973333333333336,39.768166666666666,3.221033333333333,326.6341,917.7282866666668,236.88,0.0,24.106,23.82,40.479,39.03316666666667,,0.0,,,
2024-07-04 20:00:00,20.37548,26.3,23.316665,18.608335,22.18616666666667,45.7775,1.5343833333333334,275.92275,918.0305816666666,76.05666666666666,0.0,22.328,22.03333333333333,46.286,45.147666666666666,,0.0,,,
2024-07-04 21:00:00,15.85473,26.3,23.333335,18.625,17.634166666666665,65.377,0.8705833333333334,59.30946666666667,918.22217,0.952,0.0,17.78083333333333,17.464333333333336,65.72200000000001,64.99133333333333,,0.0,,,
2024-07-04 22:00:00,12.1988,26.3,23.3,18.6,13.143833333333331,87.78999999999999,1.5820833333333333,194.19166666666663,918.8714683333332,0.0,0.0,13.2875,12.996833333333337,87.98,87.58500000000001,,0.0,,,
2024-07-04 23:00:00,11.022835,26.3,23.3,18.6,11.984333333333332,91.64833333333333,1.6457333333333333,192.73666666666668,919.5274916666666,0.0,0.0,12.1235,11.824666666666667,91.82333333333332,91.44833333333332,,0.0,,,
2024-07-05 00:00:00,10.654195,26.3,23.3,18.6,11.947666666666668,90.06333333333333,1.5564666666666669,190.405,920.015785,0.0,0.0,12.081666666666669,11.791,90.25333333333332,89.86,,0.0,4.584398515423915,5.501278218508698,1.2
2024-07-05 01:00:00,10.0045065,26.3,23.3,18.6,12.871,84.1095,0.3553,108.98833333333332,920.311205,0.0,0.0,13.0135,12.707166666666666,84.39966666666666,83.78516666666665,,0.0,,,
2024-07-05 02:00:00,9.592241,26.308335,23.291665,18.616665,12.557833333333331,85.21066666666667,0.6890999999999999,161.30833333333334,920.5709916666668,0.0,0.0,12.709,12.385333333333334,85.53416666666666,84.883,,0.0,,,
2024-07-05 03:00:00,9.7005665,26.3,23.28333,18.6,11.981,87.559,1.3199333333333334,206.54,920.6167283333332,0.0,0.0,12.117833333333332,11.824166666666668,87.8005,87.3105,,0.0,,,
2024-07-05 04:00:00,9.99086,26.3,23.291665,18.625,13.419666666666666,80.1075,0.8076666666666666,233.81,920.921865,0.0,0.0,13.558833333333332,13.272333333333334,80.29183333333334,79.91483333333333,,0.0,,,
2024-07-05 05:00:00,10.042973,26.3,23.28333,18.6,12.256,88.405,0.3157833333333333,140.82066666666665,921.0775933333332,0.0,0.0,12.3785,12.100166666666668,88.59166666666667,88.22166666666666,,0.0,,,
2024-07-05 06:00:00,10.304717,26.3,23.28333,18.6,12.9755,86.36,0.66115,252.44333333333333,921.185865,20.48345,0.0,13.115666666666668,12.8185,86.55333333333333,86.15,,0.0,,,
2024-07-05 07:00:00,12.40006,26.3,23.28333,18.608335,14.445,82.91383333333333,0.9453166666666668,292.5733333333334,921.251655,97.23416666666668,0.0,14.5855,14.290666666666668,83.18333333333334,82.616,,0.0,,,
2024-07-05 08:00:00,13.473415,26.291665,23.291665,18.608335,14.864166666666668,83.28500000000001,1.2179833333333334,282.5083333333333,921.4239333333334,98.34483333333333,0.0,15.005833333333332,14.708333333333334,83.61333333333333,82.94,,0.0,,,
2024-07-05 09:00:00,15.494139999999998,26.25833,23.25833,18.608335,16.4375,79.8105,1.3641166666666666,283.2866666666667,921.374495,216.2,0.0,16.575666666666667,16.277333333333335,80.42316666666667,79.218,,0.0,,,
2024-07-05 10:00:00,19.312875,26.25,23.225,18.6,20.0385,64.92166666666667,2.3119666666666663,290.14500000000004,920.9792683333332,588.9449999999999,0.0,20.194666666666667,19.876,66.02466666666666,63.792,,0.0,,,
2024-07-05 11:00:00,22.95358,26.225,23.23333,18.625,22.96583333333333,52.25933333333333,3.034883333333333,285.78,920.6634383333331,795.4783333333332,0.0,23.1255,22.792166666666667,53.57899999999999,51.02966666666667,,0.0,,,
2024-07-05 12:00:00,24.0805,26.2,23.208335,18.6,23.9265,44.72966666666667,2.9099500000000003,295.4183333333333,920.230735,731.135,0.0,24.0845,23.762666666666668,46.00966666666667,43.453833333333336,,0.0,,,
2024-07-05 13:00:00,24.334325,26.166665,23.15,18.58333,24.8615,42.21133333333333,2.68475,301.51166666666666,919.914465,924.5366666666666,0.0,25.0235,24.696166666666667,43.987,40.57383333333333,,0.0,,,
2024-07-05 14:00:00,25.38204,26.1,23.108335,18.541665,25.553166666666662,40.06033333333333,2.4689166666666664,291.0083333333333,919.3431333333334,931.8166666666668,0.0,25.69833333333333,25.408666666666665,41.79883333333333,38.51366666666667,,0.0,,,
2024-07-05 15:00:00,25.87378,26.0,23.1,18.516665,26.156,39.10983333333333,2.267033333333333,293.17333333333335,918.767245,864.1666666666666,0.0,26.304166666666667,26.0015,40.66716666666666,37.5615,,0.0,,,
2024-07-05 16:00:00,26.041095,25.941665,23.041665,18.516665,26.1175,37.166,1.9269333333333327,299.435,918.24577,603.3866666666667,0.0,26.3,25.933666666666667,38.761833333333335,35.683,,0.0,,,
2024-07-05 17:00:00,23.700385,25.9,23.03333,18.491665,25.093666666666664,40.69833333333334,1.6607999999999998,314.4629166666667,917.8256266666666,349.3333333333333,0.0,25.250166666666665,24.931833333333334,42.12716666666667,39.342,0.3356974516725686,0.0,,,
2024-07-05 18:00:00,24.28685,25.9,23.01666,18.466665,26.0585,38.44666666666667,1.6686166666666666,320.0383333333333,917.2775516666668,390.81666666666666,0.0,26.20716666666667,25.896,39.74466666666667,37.2185,,0.0,,,
2024-07-05 19:00:00,23.537785,25.816665,23.01666,18.475,26.256,37.6565,0.7148166666666668,292.26166666666666,917.0693783333334,233.36,0.0,26.406,26.105666666666664,38.908,36.537666666666674,,0.0,,,
2024-07-05 20:00:00,20.65241,25.81667,22.983335,18.5,25.053166666666662,43.42083333333333,0.2732333333333333,80.10166666666667,917.0810633333332,74.452,0.0,25.213666666666665,24.8825,44.92666666666666,41.89566666666666,,0.0,,,
2024-07-05 21:00:00,16.243455,25.8,22.983335,18.44167,19.511333333333333,65.98616666666666,0.6037333333333333,139.31066666666666,917.26525,1.0985333333333334,0.0,19.667666666666666,19.336666666666662,66.65466666666667,65.2595,,0.0,,,
2024-07-05 22:00:00,14.471975,25.816665,22.991665,18.491665,17.762,72.32966666666667,0.40015,113.47498333333333,917.7260616666666,0.0,0.0,17.913666666666664,17.598333333333336,72.69616666666667,71.92883333333333,,0.0,,,
2024-07-05 23:00:00,13.384989999999998,25.825,22.983335,18.5,17.951,69.52716666666667,1.2889333333333333,159.18333333333334,917.8333616666666,0.0,0.0,18.09916666666667,17.788833333333333,69.81116666666667,69.23933333333333,,0.0,,,
2024-07-06 00:00:00,13.40255,25.825,22.96667,18.5,16.744833333333336,72.47616666666666,2.043083333333333,182.085,917.8198983333332,0.0,0.0,16.891333333333332,16.580166666666667,72.71849999999999,72.24066666666666,,0.0,3.759365695911476,4.511238835093771,1.2
2024-07-06 01:00:00,14.018415,25.8,22.95,18.475,16.2445,76.01666666666667,2.019066666666667,181.94833333333327,917.63805,0.0,0.0,16.395,16.068166666666666,76.27283333333334,75.75366666666667,,0.0,,,
2024-07-06 02:00:00,14.03358,25.8,22.925,18.483335,14.987666666666666,85.38666666666667,1.6470333333333331,193.0433333333333,916.9609466666666,0.0,0.0,15.126833333333334,14.827333333333334,85.58999999999999,85.18333333333334,,0.0,,,
2024-07-06 03:00:00,12.55887,25.791665,22.9,18.45,14.642,83.26083333333332,0.8931,138.42299999999997,916.7140833333334,0.0,0.0,14.786666666666669,14.4895,83.539,82.97083333333333,,0.0,,,
2024-07-06 04:00:00,11.958665,25.8,22.9,18.5,15.229166666666666,77.508,1.6135,166.41316666666668,916.8357066666666,0.0,0.0,15.383,15.0765,77.74116666666667,77.26866666666666,,0.0,,,
2024-07-06 05:00:00,11.538965,25.8,22.925,18.483335,12.942166666666669,88.55,0.5996333333333334,140.0875,916.68516,0.0,0.0,13.0855,12.7905,88.80166666666668,88.30666666666666,,0.0,,,
2024-07-06 06:00:00,10.632205,25.791665,22.916665,18.491665,12.865666666666668,91.77833333333334,0.5975166666666667,70.06616666666667,916.3994116666668,17.37885,0.0,13.019666666666666,12.715166666666669,92.02,91.54833333333332,,0.0,,,
2024-07-06 07:00:00,12.98501,25.8,22.9,18.48333,15.484833333333334,88.31583333333333,0.1922666666666666,49.10046666666666,916.18836,91.0025,0.0,15.64,15.321166666666668,88.72816666666668,87.89466666666667,,0.0,,,
2024-07-06 08:00:00,16.32712,25.774995,22.90833,18.491665,17.487333333333332,83.91666666666667,1.0068333333333332,45.686,915.8074866666668,135.46666666666667,0.0,17.629833333333334,17.336166666666667,84.48833333333333,83.38000000000001,,0.0,,,
2024-07-06 09:00:00,17.92929,25.774995,22.9,18.491665,18.335500000000003,79.02033333333334,1.5056,52.549166666666665,915.830755,197.80166666666668,0.0,18.47716666666667,18.17383333333333,79.65233333333335,78.40166666666667,,0.0,,,
2024-07-06 10:00:00,19.302885,25.75833,22.9,18.5,18.72533333333333,75.89016666666666,1.4474833333333337,105.92221666666666,914.6759316666668,107.95116666666668,0.0,18.868,18.5675,76.4165,75.41233333333334,,0.0,,,
2024-07-06 11:00:00,17.8311,25.73333,22.9,18.45,18.577166666666667,86.546,1.8868166666666668,80.95583333333335,913.905545,505.33,0.0,18.73183333333333,18.40533333333333,87.34200000000001,85.73466666666667,,0.0,,,
2024-07-06 12:00:00,23.26379,25.71667,22.9,18.425,21.916833333333333,73.86966666666667,2.3444333333333334,108.0445,913.322915,796.8033333333333,0.0,22.071166666666667,21.768,75.01916666666666,72.75583333333334,,0.0,,,
2024-07-06 13:00:00,24.45413,25.683335,22.883335,18.491665,22.486666666666668,72.31099999999999,2.8844,54.70666666666667,913.14259,631.435,0.0,22.645166666666668,22.318166666666663,73.47416666666666,71.23766666666667,,0.0,,,
2024-07-06 14:00:00,22.859315,25.625,22.841665,18.475,21.266166666666667,71.45733333333332,4.564866666666666,51.67766666666667,913.319345,578.0233333333333,0.0,21.420666666666666,21.111666666666668,72.25949999999999,70.67883333333333,,0.0,,,
2024-07-06 15:00:00,23.45613,25.6,22.841665,18.425,21.799333333333333,68.56416666666668,3.06675,81.56833333333334,913.0759833333334,839.675,0.0,21.96483333333333,21.622833333333336,69.57516666666668,67.60116666666667,,0.0,,,
2024-07-06 16:00:00,23.76453,25.541665,22.816665,18.40833,22.8995,61.73433333333333,2.4591333333333334,90.96766666666666,913.1143016666666,724.11,0.0,23.058666666666667,22.726166666666664,62.84533333333333,60.708666666666666,,0.0,,,
2024-07-06 17:00:00,23.92859,25.5,22.8,18.408335,23.076833333333333,58.1075,2.43055,94.52716666666667,913.5304183333334,577.0483333333334,0.0,23.224833333333333,22.92033333333333,59.0295,57.28083333333333,,0.0,,,
2024-07-06 18:00:00,23.38183,25.475,22.808335,18.391665,22.69766666666667,61.3015,2.2629,113.07833333333332,912.78332,408.9933333333333,0.0,22.8505,22.537,61.89933333333333,60.781333333333336,,0.0,,,
2024-07-06 19:00:00,22.14076,25.483335,22.78333,18.391665,21.994666666666667,66.33516666666667,1.4557666666666669,121.1415,913.1153916666666,165.14383333333333,0.0,22.135666666666665,21.8475,66.78216666666667,65.90883333333333,,0.0,,,
2024-07-06 20:00:00,19.342005,25.45833,22.75833,18.433335,20.91583333333333,73.83633333333334,0.59625,88.04033333333334,913.505655,68.29133333333333,0.0,21.05633333333333,20.771833333333333,74.17833333333333,73.486,,0.0,,,
2024-07-06 21:00:00,17.455949999999998,25.45833,22.75,18.4,18.556833333333334,89.095,0.3861666666666667,67.85166666666666,913.6550083333332,4.7449,0.0,18.698833333333333,18.401666666666664,89.30833333333334,88.86,,0.0,,,
2024-07-06 22:00:00,15.795315,25.458335,22.76666,18.4,17.2285,93.08,0.4183666666666666,85.70133333333334,913.9219733333332,0.0,0.0,17.359666666666666,17.070833333333333,93.25,92.88,,0.0,,,
2024-07-06 23:00:00,15.48227,25.416665,22.75,18.4,16.347333333333335,96.48666666666666,0.8861833333333333,61.96116666666667,914.8119566666668,0.0,0.0,16.489,16.195,96.63,96.32,,0.0,,,
2024-07-07 00:00:00,15.108015,25.466665,22.766665,18.38333,16.160333333333334,95.72666666666667,1.53755,127.723,914.3538016666666,0.0,0.0,16.306333333333335,16.006833333333333,95.90833333333332,95.535,,0.0,4.078939937929682,4.8947279255156175,1.2
2024-07-07 01:00:00,14.89317,25.424995000000003,22.725,18.408335,16.216666666666665,92.20666666666666,2.410083333333333,191.535,914.7110216666666,0.0,0.0,16.358,16.0655,92.385,92.05166666666668,,0.0,,,
2024-07-07 02:00:00,14.041390000000002,25.441665,22.8,18.41667,15.238666666666669,92.95666666666666,0.8667166666666667,268.0063833333333,915.0034266666668,0.0,0.0,15.378666666666668,15.079333333333333,93.15,92.75,,0.0,,,
2024-07-07 03:00:00,14.195375000000002,25.475,22.791665,18.391665,15.810333333333334,92.71333333333334,1.6292833333333334,285.14636666666667,916.1251816666668,0.0,0.0,15.950166666666666,15.661666666666664,92.90833333333332,92.51833333333336,,0.0,,,
2024-07-07 04:00:00,15.564815,25.5,22.791665,18.425,18.043166666666664,66.706,4.03155,118.73121666666664,914.65654,0.0,0.0,18.19083333333333,17.8775,67.35033333333334,66.13166666666667,,0.0,,,
2024-07-07 05:00:00,16.1416,25.50833,22.808335,18.391665,16.901666666666667,73.16000000000001,1.6500333333333332,247.0647,915.2509066666668,0.0,0.0,17.046499999999998,16.745,73.46733333333333,72.8315,,0.0,,,
2024-07-07 06:00:00,14.362945,25.524995,22.825,18.4,15.601833333333332,84.42833333333333,1.5447833333333334,252.09153333333333,915.1760533333332,2.2364,0.0,15.745666666666668,15.432666666666668,84.63000000000001,84.195,,0.0,,,
2024-07-07 07:00:00,14.501675,25.541665,22.808335,18.38333,15.944833333333332,84.16499999999999,0.6294333333333333,174.92021666666668,914.5513233333334,33.67941666666667,0.0,16.095166666666668,15.783833333333332,84.52833333333334,83.74333333333334,,0.0,,,
2024-07-07 08:00:00,15.775925,25.6,22.866665,18.366665,17.24816666666667,76.359,1.748133333333333,220.97333333333333,915.37897,52.38983333333333,0.0,17.398000000000003,17.08216666666667,76.80233333333334,75.92483333333332,,0.0,,,
2024-07-07 09:00:00,16.096825000000003,25.6,22.875,18.4,16.636333333333333,82.18433333333334,2.3483333333333336,280.76,916.733175,41.517500000000005,0.0,16.782333333333334,16.473166666666668,82.4955,81.86366666666666,,0.0,,,
2024-07-07 10:00:00,15.875145,25.6,22.891665,18.408335,16.988666666666667,84.077,2.9239,242.615,917.288125,168.8835,0.0,17.138166666666667,16.835666666666665,84.481,83.65583333333333,,0.0,,,
2024-07-07 11:00:00,18.252515,25.6,22.9,18.4,18.66633333333333,72.45949999999999,2.75905,242.20666666666665,917.530205,263.4866666666667,0.0,18.814166666666665,18.509666666666664,73.17316666666667,71.78983333333333,,0.0,,,
2024-07-07 12:00:00,20.509035,25.616665,22.9,18.416665,21.44933333333333,61.29233333333333,2.4508666666666667,273.415,917.32515,705.4383333333334,0.0,21.60233333333333,21.298166666666663,62.87383333333333,59.95616666666667,,0.0,,,
2024-07-07 13:00:00,23.63786,25.575,22.866665,18.391665,23.603166666666667,51.58766666666667,3.149383333333333,277.82666666666665,917.0282316666668,909.65,0.0,23.756666666666668,23.44483333333333,53.28,50.0655,,0.0,,,
2024-07-07 14:00:00,24.261805000000003,25.5,22.833335,18.341665,24.64133333333333,49.75433333333333,2.6499,287.6816666666667,916.74109,909.1333333333332,0.0,24.78833333333333,24.47883333333333,51.26483333333333,48.36266666666667,,0.0,,,
2024-07-07 15:00:00,25.26913,25.45833,22.816665,18.30833,25.68583333333333,47.380833333333335,2.631533333333333,295.2916666666667,916.2432733333334,840.425,0.0,25.841666666666665,25.519166666666667,48.93566666666666,45.9805,,0.0,,,
2024-07-07 16:00:00,24.871325,25.383335,22.8,18.308335,25.6885,46.87483333333333,2.3607666666666662,312.62166666666667,915.9302483333332,710.385,0.0,25.843166666666665,25.530666666666665,48.44166666666667,45.32666666666667,,0.0,,,
2024-07-07 17:00:00,24.340615,25.3,22.8,18.291665,25.487666666666662,42.69666666666667,2.2343166666666665,300.4866666666667,915.7377716666668,508.6633333333333,0.0,25.6445,25.33083333333333,44.033,41.51933333333333,,0.0,,,
2024-07-07 18:00:00,24.37976,25.3,22.76666,18.31667,25.3575,42.5425,2.1843166666666667,307.78,915.9187566666666,374.1516666666666,0.0,25.505666666666663,25.206166666666668,43.6145,41.510666666666665,,0.0,,,
2024-07-07 19:00:00,23.293065,25.3,22.766665,18.3,24.491333333333333,45.12466666666667,1.73905,332.3666666666667,915.878565,216.57783333333333,0.0,24.628833333333333,24.335500000000003,45.94583333333333,44.22,,0.0,,,
2024-07-07 20:00:00,20.69403,25.3,22.741665,18.258335,22.578333333333333,53.33566666666666,1.04415,267.7363666666667,916.0874883333332,64.49366666666667,0.0,22.72683333333333,22.417166666666667,53.94949999999999,52.7045,,0.0,,,
2024-07-07 21:00:00,15.790965,25.3,22.708335,18.291665,17.8595,74.71149999999999,0.8273833333333334,178.03166666666667,916.7356666666668,1.1187166666666668,0.0,18.0115,17.705666666666666,75.37716666666667,74.01350000000001,,0.0,,,
2024-07-07 22:00:00,13.811005,25.3,22.75833,18.308335,15.024333333333336,85.12166666666667,0.7676666666666667,176.89833333333334,917.6668,0.0,0.0,15.1675,14.869,85.48,84.75399999999999,,0.0,,,
2024-07-07 23:00:00,12.699625,25.3,22.749995,18.308335,13.979666666666668,84.83683333333333,1.1480833333333331,190.31666666666663,918.2426166666668,0.0,0.0,14.1375,13.8055,85.14233333333333,84.50399999999999,,0.0,,,
2024-07-08 00:00:00,11.41139,25.3,22.71667,18.275,12.647166666666667,89.23,1.0825833333333332,189.9033333333333,918.51312,0.0,0.0,12.794166666666666,12.489166666666668,89.49666666666667,88.955,,0.0,5.079827643874021,6.095793172648825,1.2
2024-07-08 01:00:00,10.60117,25.3,22.71667,18.291665,11.559500000000002,92.79666666666668,1.0722166666666666,183.195,918.6960933333334,0.0,0.0,11.704833333333331,11.405333333333331,92.99666666666668,92.60166666666667,,0.0,,,
2024-07-08 02:00:00,10.05776,25.316665,22.775,18.3,11.026833333333334,93.725,1.4519,190.275,918.55994,0.0,0.0,11.173,10.870333333333331,93.92333333333332,93.53,,0.0,,,
2024-07-08 03:00:00,9.3468665,25.333335,22.716665,18.275,10.775333333333332,95.12333333333332,0.7386,168.54,918.5031583333332,0.0,0.0,10.9175,10.619166666666668,95.29166666666669,94.935,,0.0,,,
2024-07-08 04:00:00,9.508341499999998,25.3,22.725,18.258335,11.531666666666666,93.84166666666668,0.2399666666666666,190.05166666666668,918.70632,0.0,0.0,11.6785,11.3725,94.00166666666668,93.66833333333334,,0.0,,,
2024-07-08 05:00:00,9.5850995,25.3,22.741665,18.3,12.219833333333334,90.03666666666666,0.5681499999999999,248.72833333333327,918.7775616666668,0.0,0.0,12.360666666666669,12.073,90.19666666666669,89.84833333333333,,0.0,,,
2024-07-08 06:00:00,9.3397,25.274995,22.741665,18.3,11.635833333333332,90.88166666666666,0.8255666666666667,220.23,918.9188966666668,14.277583333333332,0.0,11.786333333333332,11.475666666666664,91.11333333333332,90.63166666666666,,0.0,,,
2024-07-08 07:00:00,11.14403,25.3,22.708335,18.266665,13.3305,86.58666666666666,0.6958166666666667,274.09666666666664,919.3177916666666,124.52266666666668,0.0,13.457833333333332,13.182833333333331,86.90666666666667,86.27,,0.0,,,
2024-07-08 08:00:00,14.568594999999998,25.3,22.75833,18.283335,15.424166666666668,82.05083333333333,1.2721166666666666,294.38,919.3523216666669,297.7583333333333,0.0,15.572833333333334,15.269166666666669,82.76933333333334,81.38183333333333,,0.0,,,
2024-07-08 09:00:00,18.2962,25.3,22.716665,18.3,18.529666666666667,69.95716666666667,1.3982166666666669,300.06333333333333,919.20734,474.4383333333333,0.0,18.67533333333333,18.369666666666667,70.99766666666666,68.94033333333333,,0.0,,,
2024-07-08 10:00:00,21.65879,25.291665,22.716665,18.258335,21.38116666666667,57.909666666666666,1.6263666666666663,304.7133333333333,919.060815,638.2583333333333,0.0,21.533,21.231166666666663,59.164,56.64266666666666,,0.0,,,
2024-07-08 11:00:00,23.56191,25.2,22.708335,18.208335,23.660833333333336,48.75666666666667,2.135933333333333,312.7316666666667,919.0176683333334,772.3883333333334,0.0,23.8115,23.5,50.26283333333333,47.29166666666666,,0.0,,,
2024-07-08 12:00:00,24.543485,25.191665,22.683335,18.208335,25.1935,42.28216666666666,1.5558833333333333,244.38671666666667,918.873505,864.5,0.0,25.351333333333333,25.025666666666663,43.97283333333333,40.80316666666667,,0.0,,,
2024-07-08 13:00:00,24.81545,25.116665,22.625,18.225,26.0595,38.40983333333334,1.7012166666666668,253.18696666666668,918.5490466666666,915.5333333333332,0.0,26.207,25.901333333333334,40.19666666666667,36.809,,0.0,,,
2024-07-08 14:00:00,25.01511,25.025,22.6,18.191665,26.9065,35.53516666666667,1.4047666666666667,257.1717333333333,918.1320716666668,919.5666666666668,0.0,27.060166666666667,26.7425,37.0125,34.141333333333336,,0.0,,,
2024-07-08 15:00:00,25.947805,24.95833,22.591665,18.2,27.48616666666667,34.4575,1.4872,256.19155,917.722275,845.965,0.0,27.65033333333333,27.3135,36.10850000000001,32.8545,,0.0,,,
2024-07-08 16:00:00,26.158675,24.891665,22.50833,18.175,27.87983333333333,33.71483333333333,1.4919833333333334,246.4379833333333,917.3243816666668,774.3783333333333,0.0,28.04533333333333,27.704833333333333,35.36033333333333,32.24783333333333,,0.0,,,
2024-07-08 17:00:00,25.714585,24.8,22.483335,18.116665,27.8365,33.513666666666666,1.2270833333333333,178.79976666666667,916.89165,591.3266666666666,0.0,27.999666666666663,27.67033333333333,35.098,32.035833333333336,,0.0,,,
2024-07-08 18:00:00,25.217815,24.716665,22.46667,18.141665,28.07483333333333,31.83833333333333,0.7585,235.77916666666667,916.6664383333332,415.0416666666667,0.0,28.226166666666664,27.910500000000003,33.22633333333333,30.532,,0.0,,,
2024-07-08 19:00:00,24.381785,24.708335,22.491665,18.1,27.12066666666667,34.12166666666666,0.7867333333333334,76.27136666666667,916.4614866666668,230.98666666666668,0.0,27.271,26.960666666666665,35.236,33.1375,,0.0,,,
2024-07-08 20:00:00,21.662195,24.766665,22.41666,18.1,25.473166666666668,42.068333333333335,0.2979666666666666,73.48066666666666,916.6272533333332,70.67399999999999,0.0,25.61433333333333,25.32033333333333,43.040333333333336,41.010666666666665,,0.0,,,
2024-07-08 21:00:00,16.812905,24.708335,22.416665,18.1,21.42683333333333,53.894,1.1509166666666668,152.595,916.80894,0.9982833333333332,0.0,21.59783333333333,21.256,54.550666666666665,53.2945,,0.0,,,
2024-07-08 22:00:00,14.50693,24.75833,22.424995000000003,18.108335,17.05216666666667,72.79116666666667,1.6867833333333333,199.9116666666667,917.3934383333332,0.0,0.0,17.203500000000002,16.897833333333335,72.98833333333333,72.57466666666666,,0.0,,,
2024-07-08 23:00:00,14.59342,24.708335,22.40833,18.1,18.380333333333333,67.736,2.374283333333333,180.82666666666668,917.7733416666669,0.0,0.0,18.5325,18.22383333333333,67.93366666666667,67.53866666666667,,0.0,,,
2024-07-09 00:00:00,16.387340000000002,24.708335,22.416665,18.1,18.51533333333333,67.26783333333334,2.29295,179.895,918.0830583333334,0.0,0.0,18.660833333333336,18.354,67.50616666666666,67.03566666666667,,0.0,5.497959991481795,6.597551989778154,1.2
2024-07-09 01:00:00,16.710150000000002,24.7,22.4,18.1,17.825833333333332,72.12566666666666,2.3375666666666666,192.32333333333327,918.042745,0.0,0.0,17.979499999999998,17.668666666666663,72.367,71.87883333333333,,0.0,,,
2024-07-09 02:00:00,15.182685,24.758335,22.4,18.1,15.8405,81.25866666666667,1.9963,197.27,917.8239483333332,0.0,0.0,15.979833333333334,15.688166666666666,81.405,81.08866666666667,,0.0,,,
2024-07-09 03:00:00,13.859915,24.7,22.425,18.091665,14.818333333333332,85.72833333333332,1.9925666666666664,193.37,917.555815,0.0,0.0,14.9525,14.669333333333332,85.87666666666668,85.58833333333334,,0.0,,,
2024-07-09 04:00:00,12.67556,24.7,22.4,18.1,14.186833333333334,86.95333333333333,0.8516833333333333,146.3766666666667,917.4809116666668,0.0,0.0,14.326833333333331,14.036333333333332,87.13166666666666,86.76,,0.0,,,
2024-07-09 05:00:00,10.744835,24.7,22.4,18.1,11.684333333333331,92.79,0.6274833333333334,142.035,917.6248066666668,0.0,0.0,11.826833333333331,11.525,93.025,92.54833333333332,,0.0,,,
